x0,x1,shap0,shap1,label
10.572443,11.506884,24.381123,12.933833,0
10.316805,13.990597,17.604856,15.608882,0
15.438069,0.2259427,20.44899,27.613237,0
1.3208287,11.469118,14.820142,-0.9624335,0
7.507297,4.057911,16.45134,-4.683925,0
10.674842,12.048636,17.5667,15.804282,0
3.49786,5.9993925,-5.051322,-7.686328,0
4.3399544,10.67865,13.935743,-0.47999033,0
3.9183335,7.194846,12.12034,-0.96531,0
14.6138935,9.128748,20.84231,22.962225,0
10.431214,15.777372,10.083256,-3.2001274,0
10.175657,14.915177,6.5980444,-7.442714,0
2.5379963,13.160152,23.017702,10.263973,0
11.3656645,11.636668,24.096573,13.092198,0
11.270588,11.667129,24.419266,12.94745,0
14.539547,9.219053,20.938559,22.861546,0
10.212367,15.012127,6.823188,-7.4734397,0
3.7991195,11.193166,17.464434,0.5170565,0
10.122715,14.196147,18.677437,15.556401,0
7.8592973,-5.6052513,18.245707,6.256886,0
10.916294,17.496826,6.5913954,1.1340345,0
16.192726,-1.2517384,20.395205,27.572618,0
7.3374906,-5.4232855,14.923466,6.330292,0
5.5544343,20.503998,11.550811,-6.027086,0
8.273983,-5.7742705,18.245964,6.263702,0
3.9548812,6.2779064,10.744761,-0.22663546,0
8.971022,-4.046234,13.387089,-1.557104,0
6.415077,11.570403,6.6579714,-7.42939,0
3.2972167,11.467614,16.149158,-0.004923489,0
4.8299313,10.624871,12.8937845,-0.692718,0
6.626364,-5.5313635,13.376112,6.369982,0
2.2124043,12.310893,17.461061,0.5171157,0
10.573764,12.693023,17.606173,15.841018,0
14.681739,9.043829,20.861004,22.941301,0
10.320209,14.660109,17.96891,14.699576,0
10.656862,11.334231,24.705122,12.403582,0
1.9485002,12.795285,17.043337,0.56952393,0
8.786855,14.118328,11.213277,-6.1589293,0
2.8659754,11.545457,14.93426,-0.84715897,0
2.8659337,11.678046,2.3000712,-7.815033,0
16.207468,-1.197655,20.432556,27.608313,0
11.343526,10.534535,24.49947,12.870856,0
4.4428306,10.336413,13.331848,-0.25997582,0
11.373202,10.589862,24.520958,12.824935,0
10.966886,16.641869,6.334065,1.457145,0
5.1925,10.6134815,13.220145,-0.31267253,0
9.29423,-5.70906,13.530352,11.793659,0
10.724056,12.244238,17.619972,15.846401,0
10.619703,12.514646,17.729227,15.937259,0
6.2388434,19.217674,10.408715,-6.784085,0
3.819834,7.1913533,12.099896,-0.9824674,0
9.418115,-4.5969334,14.708147,6.3565693,0
5.8821177,11.136449,13.384855,-1.5671116,0
8.704544,13.757286,9.554767,-6.8998055,0
10.317172,14.628172,17.895933,14.848808,0
10.311309,14.375234,17.598682,15.526579,0
1.3976314,11.520491,2.3001657,-7.81504,0
4.179039,20.028996,7.247806,1.5219151,0
11.34356,10.542244,24.666388,12.423146,0
15.398534,-0.7830862,20.50081,27.664967,0
4.2548666,10.452021,14.478133,-0.7376854,0
6.5952344,11.768542,9.842037,-2.9440084,0
11.83042,11.300279,23.64181,13.114784,0
5.5940275,-5.8461103,13.817002,6.318297,0
3.9709358,7.8234987,13.637926,-0.36022678,0
3.9586327,6.2763014,10.751729,-0.23221678,0
3.9165087,7.2630434,12.129333,-0.9675943,0
2.4699304,12.359236,24.007652,9.857407,0
1.2905734,11.435681,14.493505,-0.72224873,0
3.3579192,11.456676,17.596977,0.58896285,0
16.157228,-1.2260244,20.425674,27.587206,0
4.2186346,20.056633,7.4570103,1.8606395,0
2.4378922,12.081998,17.428905,0.4689749,0
10.024745,-4.803212,15.999204,6.856577,0
8.031828,13.427468,10.336848,-6.8442802,0
9.768853,-4.687349,18.05883,6.3446093,0
10.12623,14.217385,18.683445,15.549798,0
1.2909672,11.433886,14.824876,-0.9915387,0
2.3795528,12.027878,27.809612,-6.2953215,0
14.539534,9.216207,20.829515,22.975931,0
15.235722,-1.348687,-7.1777496,-12.298196,0
9.748598,-4.5046926,14.614593,6.4525843,0
7.3011017,-5.431327,14.9918995,6.365511,0
4.298384,10.896103,15.048899,-0.5540243,0
10.016377,14.428989,8.830573,-6.8593946,0
2.2682264,12.013851,27.800102,-6.2858057,0
9.984035,-4.8407283,16.089388,6.779242,0
4.463722,9.074293,13.352709,-0.20435633,0
15.23453,-1.7232797,-13.60431,-1.5792074,0
3.948081,6.2703333,10.737219,-0.21612161,0
4.16754,20.022343,6.5882244,1.732945,0
15.090601,-1.3886744,20.407154,27.566462,0
4.466561,9.0759535,13.312617,-0.23352781,0
10.022677,14.466415,6.7194386,-7.4777055,0
10.293603,13.989105,17.656534,15.436517,0
12.028726,11.31998,14.968819,19.602463,0
3.1739616,11.608161,15.993121,-0.12446239,0
6.5575395,-5.551417,13.349374,6.38333,0
2.3411002,12.007474,16.06077,-0.0632273,0
9.667323,-4.4467654,13.393737,6.367587,0
14.371821,-1.0910876,-13.60439,-1.5789851,0
14.654444,9.078329,20.924196,22.874468,0
8.0584545,13.436149,10.443709,-6.7466626,0
10.25294,13.941409,17.85944,14.965216,0
6.3056474,19.148485,10.75638,-6.2671885,0
9.919628,-4.68067,15.971429,6.8801775,0
3.9886196,7.6981864,13.912505,6.32511,0
8.167568,13.483973,10.430082,-6.7490816,0
11.934638,11.365781,20.9083,22.893673,0
4.1899567,20.037449,7.338894,1.8164169,0
